certopensystemstorea,cryptacquirecontexta,cryptacquirecontextw,cryptcreatehash,cryptdecrypt,cryptencrypt,cryptexportkey,cryptgenkey,crypthashdata,cryptdecodeobjectex,cryptprotectdata,cryptprotectmemory,cryptunprotectdata,cryptunprotectmemory,setunhandledexceptionfilter,rtladdvectoredcontinuehandler,rtladdvectoredexceptionhandler,copyfilea,copyfileexw,copyfilew,createdirectoryexw,createdirectoryw,deletefilew,deviceiocontrol,findfirstfileexa,findfirstfileexw,getfileattributesexw,getfileattributesw,getfileinformationbyhandle,getfileinformationbyhandleex,getfilesize,getfilesizeex,getfiletype,getshortpathnamew,getsystemdirectorya,getsystemdirectoryw,getsystemwindowsdirectorya,getsystemwindowsdirectoryw,gettemppathw,getvolumenameforvolumemountpointw,getvolumepathnamew,getvolumepathnamesforvolumenamew,movefilewithprogressw,removedirectorya,removedirectoryw,searchpathw,setendoffile,setfileattributesw,setfileinformationbyhandle,setfilepointer,setfilepointerex,ntcreatefile,ntdeletefile,ntdeviceiocontrolfile,ntopendirectoryobject,ntopenfile,ntqueryattributesfile,ntquerydirectoryfile,ntqueryinformationfile,ntreadfile,ntsetinformationfile,ntwritefile,getusernamea,getusernamew,lookupaccountsidw,getcomputernamea,getcomputernamew,getdiskfreespaceexw,getdiskfreespacew,gettimezoneinformation,writeconsolea,writeconsolew,coinitializesecurity,uuidcreate,getusernameexa,getusernameexw,readcabinetstate,shgetfolderpathw,shgetspecialfolderlocation,enumwindows,getcursorpos,getsystemmetrics,netgetjoininformation,netusergetinfo,netusergetlocalgroups,netshareenum,dnsquery_a,getadaptersaddresses,getadaptersinfo,getbestinterfaceex,obtainuseragentstring,urldownloadtofilew,deleteurlcacheentrya,deleteurlcacheentryw,httpopenrequesta,httpopenrequestw,httpqueryinfoa,httpsendrequesta,httpsendrequestw,internetclosehandle,internetconnecta,internetconnectw,internetcrackurla,internetcrackurlw,internetgetconnectedstate,internetgetconnectedstateexa,internetopena,internetopenurla,internetopenurlw,internetopenw,internetqueryoptiona,internetreadfile,internetsetoptiona,internetsetstatuscallback,getaddrinfow,wsarecv,wsasend,wsasocketa,wsasocketw,wsastartup,accept,bind,closesocket,connect,getaddrinfo,gethostbyname,getsockname,ioctlsocket,listen,recv,recvfrom,select,send,sendto,setsockopt,shutdown,socket,cocreateinstance,coinitializeex,oleinitialize,createprocessinternalw,createremotethread,createthread,createtoolhelp32snapshot,module32firstw,module32nextw,process32firstw,process32nextw,readprocessmemory,thread32first,thread32next,writeprocessmemory,ntallocatevirtualmemory,ntcreatesection,ntcreatethreadex,ntfreevirtualmemory,ntgetcontextthread,ntmapviewofsection,ntopenprocess,ntopensection,ntopenthread,ntprotectvirtualmemory,ntqueueapcthread,ntreadvirtualmemory,ntresumethread,ntsetcontextthread,ntsuspendthread,ntterminateprocess,ntterminatethread,ntunmapviewofsection,ntwritevirtualmemory,rtlcreateuserthread,shellexecuteexw,regclosekey,regcreatekeyexa,regcreatekeyexw,regdeletekeya,regdeletekeyw,regdeletevaluea,regdeletevaluew,regenumkeyexa,regenumkeyexw,regenumkeyw,regenumvaluea,regenumvaluew,regopenkeyexa,regopenkeyexw,regqueryinfokeya,regqueryinfokeyw,regqueryvalueexa,regqueryvalueexw,regsetvalueexa,regsetvalueexw,ntcreatekey,ntdeletekey,ntdeletevaluekey,ntenumeratekey,ntenumeratevaluekey,ntopenkey,ntopenkeyex,ntquerykey,ntqueryvaluekey,ntsetvaluekey,findresourcea,findresourceexa,findresourceexw,findresourcew,loadresource,sizeofresource,controlservice,createservicea,deleteservice,enumservicesstatusa,openscmanagera,openscmanagerw,openservicea,openservicew,startservicea,startservicew,getsystemtimeasfiletime,ntcreatemutant,ntdelayexecution,timegettime,lookupprivilegevaluew,getnativesysteminfo,getsysteminfo,isdebuggerpresent,outputdebugstringa,seterrormode,ldrgetdllhandle,ldrgetprocedureaddress,ldrloaddll,ldrunloaddll,ntclose,ntduplicateobject,rtlcompressbuffer,rtldecompressbuffer,rtldecompressfragment,exitwindowsex,getasynckeystate,getkeystate,getkeyboardstate,sendnotifymessagew,setwindowshookexa,setwindowshookexw,unhookwindowshookex,drawtextexa,drawtextexw,findwindowa,findwindowexa,findwindowexw,findwindoww,getforegroundwindow,loadstringa,loadstringw,messageboxtimeouta,messageboxtimeoutw,couninitialize,ntopenmutant,ntquerysysteminformation,globalmemorystatus,globalmemorystatusex,setfiletime,getfileversioninfosizew,getfileversioninfow,createactctxw,cogetclassobject,cocreateinstanceex,iwbemservices_execquery,setstdhandle,registerhotkey,createjobobjectw,setinformationjobobject,createremotethreadex,iwbemservices_execmethod,wnetgetprovidernamew,target
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,11,0,2,0,149,0,0,135,0,0,0,2,3,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,153,0,0,4,8,0,0,12,182,0,192,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,8,0,1,4,0,4,4,0,1,1,0,0,92,0,0,0,0,1,0,0,0,6,0,9,0,0,0,0,0,5,0,0,0,35,138,0,3,0,138,5382,0,2,12,0,0,0,0,0,6,0,137,0,0,0,23,2,0,0,0,0,0,4,0,0,0,0,26,3,0,0,46,3,7,0,0,0,0,0,0,8,0,0,8,0,1,0,0,0,1,1,0,0,0,0,2,1,2,1,0,0,19,8,759,0,0,0,6,0,0,0,14,873,81,10,380,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,16,0,4,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0,0,26,0,0,0,3,41,0,0,0,72,0,0,0,0,0,0,0,5,0,0,2,0,2,0,27,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,155,13,2,31,0,0,0,0,0,0,34,0,0,0,0,0,117,314,0,0,0,3,52,102,5,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Backdoor
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,1,0,0,0,0,0,0,3,0,0,2,0,2,0,31,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,403,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Worms
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,2,0,0,3,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,7,0,4,0,2,0,3,0,0,0,0,0,3,0,6,0,0,0,14,0,0,0,0,0,0,0,26,0,0,0,6,24,0,0,1,6,0,0,0,0,0,0,0,5,0,0,5,0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,96,11,5,43,0,0,0,0,0,0,0,0,0,1,0,1,0,15,0,0,0,0,3,5,7,0,0,2,1,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,14,0,0,82,7,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spyware
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,72,7,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,114,0,0,71,1,0,0,0,0,3,0,0,1,1,0,4,0,1,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,3,67,27,3,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,249,90,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,0,0,48,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,16,0,0,0,0,0,4,0,7,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,5,0,0,0,9,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,34,2,5,0,0,0,0,0,0,0,0,0,5,32,0,0,32,21,8,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,258,0,0,0,1,0,0,4,2,151,21,5,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Downloader
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,0,0,0,0,0,6,0,0,1,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,409,28,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,6,4,8,0,1,0,1,3,0,0,5,0,8,2,4,0,8,0,0,5,0,0,0,0,1,1,43,0,0,0,10,6,99,8,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,0,1,98,61,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,3,0,6,6,0,0,0,0,0,0,0,0,6,6,19,17,0,0,0,2,0,0,0,0,0,0,0,0,0,26,24,0,20,0,100,71,20,0,2,0,0,2,0,0,0,0,94,0,0,0,114,0,0,0,0,0,0,0,31,5,0,0,8,218,0,0,1,136,0,0,0,0,0,0,0,20,0,0,9,0,4,0,30,0,31,3,0,0,0,0,0,0,0,0,0,0,14,2,1,0,0,1,1,0,0,14,20,614,39,3,275,59,0,0,0,0,0,1,0,11,0,0,0,1,5,0,0,0,0,0,69,8,0,0,15,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Adware
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,4,12,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,2,0,76,0,0,1,1,0,0,74,75,74,75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155,1,0,79,0,1,0,0,0,5,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,153,9,7,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,17,4,15,0,0,6,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,0,43,0,0,0,103,10,0,7,1,10,3,0,0,12,0,0,2,0,0,3,0,7,0,0,0,48,0,1,0,0,0,0,0,17,0,0,4,1,81,0,6,0,130,0,0,0,0,0,0,0,8,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,70,1,0,38,163,289,34,3,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,0,0,26,0,0,0,3,30,0,0,0,13,0,0,0,0,0,0,0,5,0,0,2,0,7,0,33,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,14,448,22,0,22,0,0,0,0,0,0,10,0,0,0,0,0,44,31,0,0,0,0,10,55,7,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,13,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,3,0,4,0,3,1,0,0,4,0,0,0,0,0,3,0,2,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,1,0,1,0,0,0,0,2,2,27,10,0,19,0,1,0,22,0,23,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,5,0,1,0,123,54,18,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,116,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Backdoor
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,16,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,351,171,6,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,9,0,9,0,0,0,2,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,34,4,0,6,0,4,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,1,0,3,0,0,0,0,0,0,2,0,0,5,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,19,3,107,17,13,31,0,0,0,0,0,0,0,0,0,1,0,1,0,19,0,0,0,0,3,4,0,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Worms
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,3,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,6,0,2,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,3,161,11,6,20,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,66,8,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trojan
